# BEAST v1.10.0 Prerelease #VEME2017
# Generated Thu Aug 02 12:26:40 NZST 2018 [seed=1533169596371]
# -beagle_SSE ../mugration_nosample_tight.xml
state	location.coefficients1	location.coefficients2	location.coefficients3	location.coefficients4	location.coefficients5	location.coefficients6	location.coefficients7	location.coefficients8	location.coefficients9	location.coefficients10	location.coefficients11	location.coefIndicators1	location.coefIndicators2	location.coefIndicators3	location.coefIndicators4	location.coefIndicators5	location.coefIndicators6	location.coefIndicators7	location.coefIndicators8	location.coefIndicators9	location.coefIndicators10	location.coefIndicators11	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.coefficientsTimesIndicators9	location.coefficientsTimesIndicators10	location.coefficientsTimesIndicators11
88540000	0.5111848990661547	-0.8579258813513686	-1.7139847576784575	-0.756030819278372	-0.6030397596448834	-1.321477997237119	0.6764758498183936	-3.101812152924548	0.7487483225544642	1.5448929773551356	-0.8496473457465962	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5111848990661547	-0.0	-0.0	-0.0	-0.6030397596448834	-0.0	0.0	-0.0	0.0	0.0	-0.0
88560000	0.5021329692572187	-1.1860972406170331	2.2206025819492674	-2.1936650571390452	-0.5609721460891147	-2.026696926819888	-1.659312164595238	-0.5326216085087432	1.1432388917119605	-1.2536177023488126	-0.34908852887511416	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5021329692572187	-0.0	0.0	-0.0	-0.5609721460891147	-0.0	-0.0	-0.0	0.0	-0.0	-0.34908852887511416
88580000	0.5405705545515846	0.7380898765638317	0.4535247117514293	-0.21261281449201982	-0.601867822295111	-1.8006492392794948	-4.9843020773717885	1.2165850075984055	-0.6878553293479633	-2.924165376486758	-0.511556519359607	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5405705545515846	0.0	0.0	-0.0	-0.601867822295111	-0.0	-0.0	0.0	-0.0	-0.0	-0.511556519359607
88600000	0.5158473575175264	0.23618056456523798	1.4801534596604482	-0.22330396604135982	-0.8855781745592712	0.4172463525517746	2.1739547947571944	0.32714527537353555	0.34652243665146576	-0.9427920659879073	-0.5040308417588801	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5158473575175264	0.0	0.0	-0.0	-0.8855781745592712	0.0	0.0	0.0	0.0	-0.0	-0.5040308417588801
88620000	0.6434379433407771	-0.8953849969594535	1.4037959342437276	0.20257665733634148	-0.7274636467736869	0.835351841066872	-1.4946483706851241	-0.5758988344339188	-1.227212629539848	-2.5283329971317383	-0.629257423136832	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6434379433407771	-0.0	0.0	0.20257665733634148	-0.7274636467736869	0.0	-0.0	-0.0	-0.0	-0.0	-0.629257423136832
88640000	0.5055965208647254	5.394279155144867	0.7749809527983265	0.852914715132771	-0.8557662427390867	3.3112555046405925	-0.866710064540925	-2.7510815310563554	0.4440784054550785	0.10432657132251544	-0.3350416371547863	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5055965208647254	0.0	0.0	0.0	-0.8557662427390867	0.0	-0.0	-0.0	0.0	0.0	-0.3350416371547863
88660000	0.8400105797844128	-1.1760553124317958	7.684717552340234	0.05652532661809849	-2.8602458751528297	-0.04696487987289197	-1.0612476972013225	0.14048129222291258	2.8669075032412925	-4.656860598688948	-0.6303879341264951	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8400105797844128	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.6303879341264951
88680000	0.5131059820911161	0.5100753901891736	2.8218457760628444	-3.712828233539547	-0.5854952663888962	0.3262599117676105	-0.09574304652742469	-0.3724570146007802	-0.743605154466865	-2.631717015447544	0.9998150622137023	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5131059820911161	0.0	0.0	-0.0	-0.5854952663888962	0.0	-0.0	-0.0	-0.0	-0.0	0.0
88700000	0.501342796360478	-1.1000748079669873	-1.0243718663341561	-0.7540688910455694	-0.8763748751758599	-0.27638219662812524	0.4082485592666199	0.06571881770943917	0.2614259049337436	-0.40059823043715564	-0.6007226500215999	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.501342796360478	-0.0	-0.0	-0.0	-0.8763748751758599	-0.0	0.0	0.0	0.0	-0.0	-0.6007226500215999
88720000	0.4039209161370499	3.2307894270233537	-1.2238853677106303	0.25984643587285516	-0.8562750804962223	-0.5504638861391519	1.4686216688471174	0.8332939468184877	-2.292723680250936	-0.09247987886380869	-0.319618999139729	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4039209161370499	0.0	-0.0	0.25984643587285516	-0.8562750804962223	-0.0	0.0	0.0	-0.0	-0.0	-0.319618999139729
88740000	0.4936938759118825	-1.332355886558199	-2.7047707792275433	0.22412545320849517	-0.8862684594667568	3.9489604564463114	-0.08134680802161223	-2.529168177369333	2.02176687183729	2.704250044133526	0.7795998267923343	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4936938759118825	-0.0	-0.0	0.0	-0.8862684594667568	0.0	-0.0	-0.0	0.0	0.0	0.0
88760000	0.6198827991242865	0.22819255973438562	2.9587404372195985	0.04247632055969626	-0.48799839926044564	1.042796630425776	1.63364402974611	-2.430897599756653	-1.007246717282554	1.3085096485728065	-0.7380243564136382	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6198827991242865	0.0	0.0	0.0	-0.48799839926044564	0.0	0.0	-0.0	-0.0	0.0	-0.7380243564136382
88780000	0.5887745705604622	1.798422354960195	-1.117707686938342	-1.6177982494537155	-0.6344523724177067	-0.5890282626333647	-1.383518503218076	-0.6738456038902728	-1.518262868161059	0.45247124889631934	-0.47528729760861776	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5887745705604622	0.0	-0.0	-0.0	-0.6344523724177067	-0.0	-0.0	-0.0	-0.0	0.0	-0.47528729760861776
88800000	0.5208988311356889	0.8861281944640601	1.3081419851799962	0.7661454828656553	-0.6156220828462011	1.2646698854874534	-0.2812454561991862	-3.0660606598033975	-0.7347027295297077	-2.849347195059248	-0.4427454911294807	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5208988311356889	0.0	0.0	0.7661454828656553	-0.6156220828462011	0.0	-0.0	-0.0	-0.0	-0.0	-0.4427454911294807
88820000	-4.87358327806996	-3.6480978471649026	-3.579596481030832	1.2763620530068853	-0.8875098318035407	-0.663770763680981	0.6955956478246953	2.7561152262943085	2.969590532965189	1.7743549979668816	-1.0204307678717859	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	1.2763620530068853	-0.8875098318035407	-0.0	0.0	0.0	0.0	0.0	-0.0
88840000	0.5408751598627268	-1.2688309291556716	5.417769232287706	-2.730572677410787	-0.6523039922919188	1.069444762558262	2.680664413854789	-3.568163343159527	-0.3499160503080177	2.551865144982372	-0.47511341317696326	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5408751598627268	-0.0	0.0	-0.0	-0.6523039922919188	0.0	0.0	-0.0	-0.0	0.0	-0.47511341317696326
88860000	0.49036362738934797	-0.16445536372219757	2.3542715338273013	-0.3915115396589216	-0.7161065511499526	1.5873156059925977	1.7264879730643783	-1.9317465050200624	-0.7832799170640186	2.975992959322669	-0.6268235374567905	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49036362738934797	-0.16445536372219757	0.0	-0.0	-0.7161065511499526	0.0	0.0	-0.0	-0.0	0.0	-0.0
88880000	0.4768835017710349	1.964228162294063	-2.495790515613738	-1.4013388543635248	-0.6177422595094259	-1.1581917794608656	-0.4939834314803505	1.1252318478027217	-3.671594209626469	0.8403488375042727	-0.44872569891772685	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4768835017710349	0.0	-0.0	-0.0	-0.6177422595094259	-0.0	-0.0	0.0	-0.0	0.0	-0.44872569891772685
88900000	0.32200187571011135	-0.2744887068527862	-1.3235960867471253	0.9637163765614681	-0.7085966881274945	-0.6731820574410939	-1.7892961065766038	-0.3595289213831943	1.396584971802216	0.7868572175548422	-0.6734557766571481	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.32200187571011135	-0.0	-0.0	0.9637163765614681	-0.7085966881274945	-0.0	-0.0	-0.0	0.0	0.0	-0.6734557766571481
88920000	0.4348231016577508	-2.7137844274601837	2.062409621071305	-0.3410750512631901	-0.9567364767201626	3.0309278745264057	0.17847760139782384	-0.41012805988459167	1.7259208065251481	2.3199693544059565	1.8963461629338398	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4348231016577508	-0.0	0.0	-0.0	-0.9567364767201626	0.0	0.0	-0.0	0.0	0.0	0.0
88940000	0.5501670426129198	0.7695183075543279	-1.7518530042835463	-0.8910444284294671	-0.612008311723884	-2.7402822375452844	-0.7163325747783644	0.9332765078598206	3.5967169622692916	1.1441643855481436	-0.7123814409119211	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5501670426129198	0.0	-0.0	-0.0	-0.612008311723884	-0.0	-0.0	0.0	0.0	0.0	-0.0
88960000	0.7427658743114592	2.8402673255509883	4.943543887760137	1.3676080009114646	-0.48729837003545107	-1.3785392916573043	2.7633460892749278	1.1901954183231476	-0.026443305836452824	-1.2310165479352224	-0.7039364970587757	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7427658743114592	0.0	0.0	0.0	-0.48729837003545107	-0.0	0.0	0.0	-0.0	-0.0	-0.7039364970587757
88980000	0.398093689433755	-0.32229376892471384	0.36784759685086055	-4.1004597398824547E-4	-0.6996419895072674	-2.83529975287255	3.301516014202004	1.8008992049229697	-1.0356894754002015	2.2310863278366395	-0.4436568071768794	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.398093689433755	-0.0	0.0	-0.0	-0.6996419895072674	-0.0	0.0	0.0	-0.0	0.0	-0.0
89000000	0.5868059326681825	2.761846857685248	0.06666741542146402	-0.8820833218542953	-0.8074029294274436	-0.06617332067068803	-4.208218135734297	-0.6744988744536147	-0.3316672875420471	-0.560136589581611	-0.5731079953251594	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5868059326681825	0.0	0.0	-0.0	-0.8074029294274436	-0.0	-0.0	-0.0	-0.0	-0.560136589581611	-0.5731079953251594
89020000	0.28752761745408356	0.6338218530966464	2.547113605959134	-1.8480856997042394	-0.9823223487808497	-0.8520394050001631	4.3985391917970444	1.281455318691554	-0.5811235768426978	-3.5605918910237087	-1.2506792325302498	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28752761745408356	0.0	0.0	-0.0	-0.9823223487808497	-0.0	0.0	0.0	-0.0	-0.0	-0.0
89040000	0.6033686714538183	-1.5407390250251516	-0.5124878543226887	2.3322671025269717	-0.663807816331739	-0.07965741115906688	0.905590252521233	-3.885196994945215	3.3853082695372523	-1.6351524680104845	-0.7699079577042534	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6033686714538183	-0.0	-0.0	0.0	-0.663807816331739	-0.0	0.0	-0.0	0.0	-0.0	-0.7699079577042534
89060000	0.5090540362950113	-1.3081064001599196	-2.1717241319218563	-0.8059660273078707	-0.9689154293965816	-1.2232867408740697	-0.8163486908820492	-0.10889272168774783	-0.5315450969813816	-0.22293288842195622	-0.5570850737466994	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5090540362950113	-0.0	-0.0	-0.0	-0.9689154293965816	-0.0	-0.0	-0.0	-0.0	-0.0	-0.5570850737466994
89080000	0.47872390588451963	-3.7447790039507347	0.4368745079665577	-0.2166524521772144	-0.6621886291533161	0.46037550662915594	0.4110760181854636	-0.036599284085279085	-1.3458084885306134	-0.5840147612888448	2.7324144562645643	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47872390588451963	-0.0	0.0	-0.0	-0.6621886291533161	0.0	0.0	-0.0	-0.0	-0.0	0.0
89100000	0.4260626909213829	-0.1866905709197505	-1.4656969430443456	3.5434223804987237	-0.9695997250963847	4.190044971343842	1.0117145977105055	2.4130629895603786	-1.459421963333554	-0.5647823834354342	0.6293292754773178	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.4260626909213829	-0.0	-0.0	0.0	-0.9695997250963847	0.0	0.0	0.0	-0.0	-0.5647823834354342	0.0
89120000	0.6968799343627466	1.7205577181211922	-0.1186850036877722	-0.4967033002656957	-0.8760798577667345	1.1873324354054153	-0.8912624999277291	2.0037942591107796	-4.277849939668996	-0.7580199628364616	-0.6729462402660701	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6968799343627466	0.0	-0.0	-0.0	-0.8760798577667345	0.0	-0.0	0.0	-0.0	-0.0	-0.6729462402660701
89140000	0.8064926150115388	1.0902470289581108	0.6000312554181527	-1.5879711237853202	-0.9187954235067621	-0.5934476308098782	1.7337547112448464	0.784580769181938	0.8169384952442198	-1.7547636473534074	-0.6850773621248354	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8064926150115388	0.0	0.0	-0.0	-0.9187954235067621	-0.0	0.0	0.0	0.0	-0.0	-0.6850773621248354
89160000	0.6447394937197618	-2.951941272748497	-3.4334519747633547	-0.3948293128528034	-0.499787450168017	0.03213542852540729	-1.133087160354452	1.3506210769517295	-3.2784899672174883	2.090745616651136	-0.47093917694710274	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6447394937197618	-0.0	-0.0	-0.0	-0.499787450168017	0.0	-0.0	0.0	-0.0	0.0	-0.47093917694710274
89180000	0.47139313332659766	1.824609833626913	3.2467270776675257	-0.7337626336409684	-0.8536137331501727	-0.5107368020056877	-0.893357156078666	-2.45958771294978	1.4502120656852695	-0.12686292183200293	1.867876053535601	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47139313332659766	0.0	0.0	-0.0	-0.8536137331501727	-0.0	-0.0	-0.0	0.0	-0.0	0.0
89200000	0.4704491196628317	-0.5988916384936402	1.998012042018275	5.120874134412585	-0.8478490719723245	-2.501674998961821	-1.6248731776878436	1.3690525445024757	1.9944909079758761	0.17418298288310205	-0.5359616861949927	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4704491196628317	-0.0	0.0	0.0	-0.8478490719723245	-0.0	-0.0	0.0	0.0	0.0	-0.5359616861949927
89220000	0.668357421578933	-1.9864474271740673	4.355662387778969	3.5533996535156587	-0.7216186203266821	1.323284566079056	-1.0179179164821095	-2.6698599101615033	-0.46492283985590505	3.0912653921969455	-0.5680119153918866	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.668357421578933	-0.0	0.0	0.0	-0.7216186203266821	0.0	-0.0	-0.0	-0.0	0.0	-0.5680119153918866
89240000	0.5780147100034234	-0.5914450903208037	0.44467749118651023	-0.20873424966370502	0.056840613693843765	3.1163659797216243	-0.5134589367449808	-0.7719687029023523	-3.880158609415684	-1.5010770566543086	1.663453536852064	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5780147100034234	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
89260000	0.6382606612930433	-5.413765618796163	2.1964820152112168	1.7583438424515283	-0.6112140342815342	1.407953657043123	0.7382283315163367	1.8652298676390626	5.027793011092722	-0.8882535481947691	-0.4226200685090087	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6382606612930433	-0.0	0.0	0.0	-0.6112140342815342	0.0	0.0	0.0	0.0	-0.0	-0.4226200685090087
89280000	0.2384385455235352	1.6191214081570187	-3.7972001871726206	-1.4951509593101624	-1.1017931187425738	-0.43647402439493166	-3.4439322328646713	-0.9215495507766522	2.7014118132271125	2.5779059988586255	-1.3708215520932834	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2384385455235352	0.0	-0.0	-0.0	-1.1017931187425738	-0.0	-0.0	-0.0	0.0	0.0	-0.0
89300000	0.39604371275382994	-1.5136237187847457	-1.2138112427925032	3.94744706271917	-0.8389394933663212	-2.4954126167886552	-3.0546221037842787	0.6143531126763373	-0.01963819819841057	0.15972004509715615	4.135323318680226	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39604371275382994	-0.0	-0.0	0.0	-0.8389394933663212	-0.0	-0.0	0.0	-0.0	0.0	0.0
89320000	0.5972664696406844	-1.7619725410232896	0.3107610256024624	1.5306640122476478	-0.8852561132140687	-1.867071033181218	-2.8396989393417007	-0.13442983204358777	3.7315756124272434	-2.9009112058980815	-0.47328474418726635	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5972664696406844	-0.0	0.0	0.0	-0.8852561132140687	-0.0	-0.0	-0.0	0.0	-0.0	-0.47328474418726635
89340000	0.5519729618829322	-0.26286840068304346	-1.4099277161592008	2.6373442782576926	-0.6475794569971414	-1.2724082105093313	1.0689976222799082	0.10140963807737538	-0.3669350477794784	-0.29186451092992993	-0.6102133415935008	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5519729618829322	-0.0	-0.0	0.0	-0.6475794569971414	-0.0	0.0	0.0	-0.0	-0.0	-0.6102133415935008
89360000	0.508325261507271	3.006386114155266	-1.5916011638714178	-2.2497704040250266	-0.9538219487638889	1.8035534723894804	0.5131899302369521	2.514344104364685	3.5632500244086525	-0.9916012760920907	-0.4862022218481372	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.508325261507271	0.0	-0.0	-0.0	-0.9538219487638889	0.0	0.0	0.0	0.0	-0.0	-0.4862022218481372
89380000	0.391677433959128	1.3203283625621849	-0.6438318181447817	1.3080713847726482	-0.5832578766113536	-2.432077674353182	-1.2286873605285906	-0.497865290740218	-6.397601969517063	0.39084289482832363	1.8650101174287625	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391677433959128	0.0	-0.0	1.3080713847726482	-0.5832578766113536	-0.0	-0.0	-0.0	-0.0	0.0	0.0
89400000	0.640461219028973	1.2657071871313819	-3.2990977118294196	-0.9387516742680649	-0.7913734576876176	-3.585690948568429	-4.601857423067192	-2.1147639090196892	-1.5867113346773285	0.007415716506546438	-0.7963731536335672	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.640461219028973	0.0	-0.0	-0.0	-0.7913734576876176	-0.0	-0.0	-0.0	-0.0	0.007415716506546438	-0.7963731536335672
89420000	0.4940573484178991	0.9717580127060448	-0.1711721234187521	0.9780535117469815	-0.6846703317368575	-0.7363747593983592	-1.2059140934460237	-0.08975618156677578	0.027555092881637107	-1.2593283995097118	-0.41633667539703967	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4940573484178991	0.0	-0.0	0.0	-0.6846703317368575	-0.0	-0.0	-0.0	0.0	-0.0	-0.41633667539703967
89440000	0.4368491228197221	1.5363162915164827	5.169572176806098	-0.5420415555615355	-0.7558201682985882	-0.9354302218050922	-1.4825685187376427	-1.7782690322232706	-0.9615271286528314	-0.18451295931347883	-0.5481842566436073	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4368491228197221	0.0	0.0	-0.0	-0.7558201682985882	-0.0	-0.0	-0.0	-0.0	-0.0	-0.5481842566436073
89460000	0.5920417366126777	-4.777184060023497	1.2721447743960668	0.5848688288558626	-0.7824472226969809	4.278820901222732	-3.8017998868383422	2.6016834844233507	-4.336177311967546	2.7316916230561654	1.9489295209168338	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5920417366126777	-0.0	0.0	0.0	-0.7824472226969809	0.0	-0.0	0.0	-0.0	0.0	0.0
89480000	0.565510064227027	-2.1098202419469607	-0.69985383900906	1.8423643703177566	-0.7468534601332076	-3.5655537102176895	-2.5144549161154663	-2.8729503005995323	2.599954532301418	2.4587559584739	-0.596953324762962	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.565510064227027	-0.0	-0.0	0.0	-0.7468534601332076	-0.0	-0.0	-0.0	0.0	0.0	-0.596953324762962
89500000	0.4949086654972164	-3.238070354033726	-2.6801758935499027	1.8066831033263533	-0.8773011349508271	1.2577288068197134	2.3355813020387597	1.2561555946453915	-0.23858247998843998	-1.2496379817446335	-0.6774896593134206	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4949086654972164	-0.0	-0.0	0.0	-0.8773011349508271	0.0	0.0	0.0	-0.0	-0.0	-0.6774896593134206
89520000	0.6872069373468658	0.4013880375776175	2.23844326684375	-1.370471704039456	-0.8774380829207947	2.195777863235529	0.823111446883823	-1.9753649774425304	-1.1329030771774353	-0.20668174518018598	-0.7365407398230017	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6872069373468658	0.0	0.0	-0.0	-0.8774380829207947	0.0	0.0	-0.0	-0.0	-0.0	-0.7365407398230017
89540000	0.5476292708369669	2.531239072814672	-0.11306474710916792	-2.5458390414095886	-0.6588895197170277	-0.7497523999386945	-0.5127441567050841	-1.0905058839904265	0.01549959482630367	-1.40835528428354	-0.6369617400609051	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5476292708369669	0.0	-0.0	-0.0	-0.6588895197170277	-0.0	-0.0	-0.0	0.0	-0.0	-0.6369617400609051
89560000	0.45519266647606005	0.07167674661892229	-1.1963726804287371	2.4674640935774073	-0.6347818435881578	0.12630022459565815	0.34204589537380586	2.2582804938447687	-2.9353734292754803	2.527687357777786	0.25950425987920994	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45519266647606005	0.0	-0.0	0.0	-0.6347818435881578	0.0	0.0	0.0	-0.0	0.0	0.0
89580000	0.5663651640650951	2.539761413221302	-2.9925865976525907	0.28287270368007295	-0.7382135520884021	-1.2644968441641502	2.1606265133315867	-1.0082461996015655	0.9021315578540866	-1.0518784664306533	-0.6456696670168651	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5663651640650951	0.0	-0.0	0.0	-0.7382135520884021	-0.0	0.0	-0.0	0.0	-0.0	-0.6456696670168651
89600000	0.5598440548357667	-1.0645802087195293	-0.06953160636794618	-0.6306630302566749	-0.5033569071326662	-1.195401476233004	-2.546273358433921	0.5780283169768922	4.653190874812634	-0.6265943881787469	-0.6053886033139307	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5598440548357667	-0.0	-0.0	-0.0	-0.5033569071326662	-0.0	-0.0	0.0	0.0	-0.0	-0.6053886033139307
89620000	0.46305686524146916	0.36131023932111306	1.2013341962619182	2.162993819557772	-0.6340462913737684	-1.1036623381464965	-2.561458651370198	1.1540878602792735	-1.1499547902653544	-0.07018712748813061	2.334526367023525	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46305686524146916	0.0	0.0	0.0	-0.6340462913737684	-0.0	-0.0	0.0	-0.0	-0.0	0.0
89640000	0.6544597543499658	2.8939400356547638	1.2204340127570021	1.2719186639339999	-0.5525150064339174	-1.9699138873870161	3.6665301144773648	-1.3652379304990956	0.14369365659624495	3.5876054398531516	-0.5587553694971414	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6544597543499658	0.0	0.0	0.0	-0.5525150064339174	-0.0	0.0	-0.0	0.0	0.0	-0.5587553694971414
89660000	0.6744701355172703	1.5705871330980274	0.5426084429483187	1.3046573083255226	-0.5710244430378374	-1.9088277184990958	1.6067750751231584	-1.6670589685762092	0.30953764670538103	0.858341164122225	-0.39753105580954945	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6744701355172703	0.0	0.0	0.0	-0.5710244430378374	-0.0	0.0	-0.0	0.0	0.0	-0.39753105580954945
89680000	0.3244758741184983	3.85733620789697	-0.7917463690128776	-0.6988476010412351	-0.8608061045795088	0.15286418729277523	3.389910903016863	3.592252161130685	-1.177152617227697	0.8439436752638856	-1.9137254337760585	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3244758741184983	0.0	-0.0	-0.0	-0.8608061045795088	0.0	0.0	0.0	-0.0	0.0	-0.0
89700000	0.6460994388873961	2.1024539617365448	-1.5005440496171305	1.9086861581992782	-0.7812919273572091	3.082666427511493	-0.8007690575822299	1.3278409392689126	1.4265959026268622	-0.9692510259094098	-0.4890303420634816	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6460994388873961	0.0	-0.0	0.0	-0.7812919273572091	0.0	-0.0	0.0	0.0	-0.0	-0.4890303420634816
89720000	0.39578956855191716	-1.8349059524119677	-1.0676494209385703	2.1386897977406325	-0.7474343483658932	-1.0015587288489556	-0.342951185843475	0.9318580601712766	-1.3954469726353107	3.6971982834238744	-1.566183485734274	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39578956855191716	-0.0	-0.0	0.0	-0.7474343483658932	-0.0	-0.0	0.0	-0.0	0.0	-0.0
89740000	0.4994141750777859	0.0485634109051192	0.31376559019092953	-0.716409636618478	-0.6763559000317534	-2.049462409143239	-1.0739794726144176	0.6771856251319494	-2.140382375291544	0.026643660998563343	-1.853431307923365	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4994141750777859	0.0	0.0	-0.0	-0.6763559000317534	-0.0	-0.0	0.0	-0.0	0.0	-0.0
89760000	0.2717530259492808	0.8274360369338257	2.808809944377994	1.4823456094775567	-1.0226354851509234	-2.4324235932827207	0.5480782227530572	-0.5476693539600668	-0.151880944219693	0.1571651578490806	0.21130839877294594	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2717530259492808	0.0	0.0	0.0	-1.0226354851509234	-0.0	0.0	-0.0	-0.0	0.0	0.0
89780000	0.5961500655602171	1.9605278090954188	-0.4698240670520921	-1.9827725198227917	-0.7685133727170472	-1.824966763499315	-1.1936884666714338	0.3616770628022679	0.47568082333174055	-0.7128599664365163	-0.7243360624926	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5961500655602171	0.0	-0.0	-0.0	-0.7685133727170472	-0.0	-0.0	0.0	0.0	-0.0	-0.7243360624926
