# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Feb 25 09:42:05 CST 2019 [seed=1551058923968]
# -beagle_SSE DTA_385_sample_tight_100m.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	alpha	default.clock.rate	location.clock.rate	default.meanRate	location.meanRate	location.includedPredictors	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.coefficientsTimesIndicators9	location.coefficientsTimesIndicators10	location.coefficientsTimesIndicators11	location.coefficientsTimesIndicators12	location.coefficientsTimesIndicators13	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skyline
720000	-50681.41036687868	-4578.662617350545	-46102.747749528135	52.29029775628972	1962.6302501889159	1565.3994853041531	148.12122467267918	106.01046559605561	150.94248500757624	236.5323369925717	112.88297968932474	312.1209827700032	102.20984708541089	28.69808952171399	35.146990379445896	7.781316634799726	38.0	59.0	43.0	35.0	79.0	11.0	49.0	18.0	46.0	6.0	8.886031775907993	0.4395847740722752	0.0029307736251720133	0.013688418726145167	0.002930773625172015	0.013688418726145181	2.0	0.24259100310436027	-0.0	-0.0	-0.0	-1.0413294857902693	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-45841.85474776343	0.0	0.0	-260.89300176470454	-2171.5800294418204
740000	-50638.66534445381	-4577.165048499719	-46061.50029595409	51.37175549023581	1963.5487924549698	1555.617869204448	121.4703305205887	108.84886708895492	238.276768125755	169.84030321053623	110.02586923702681	276.40403131676374	143.8301728011878	35.47505442405488	42.97557194538597	5.899392407881862	47.0	47.0	47.0	34.0	81.0	4.0	55.0	17.0	47.0	5.0	8.569984045235833	0.4591003309927483	0.002938996028878898	0.014829471690200208	0.002938996028878893	0.014829471690200194	2.0	0.45436263159625345	0.0	-0.0	-0.0	-0.4928245243357926	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-45802.0330085653	0.0	0.0	-259.46728738878807	-2168.778888706184
760000	-50633.11029161257	-4586.7721997634635	-46046.3380918491	49.18022578872296	1965.7403221564825	1525.5427081493904	112.6236388271467	104.36469101274305	137.3025753848337	246.6443284500429	127.24510892302806	143.68910806312564	111.69269776249507	47.88240859581397	46.22605421118364	3.652709277943695	60.0	34.0	43.0	31.0	89.0	9.0	47.0	26.0	38.0	7.0	8.548634630591325	0.450610245850162	0.00297177345584621	0.01827929632557345	0.002971773455846214	0.018279296325573447	3.0	0.5339222840859095	0.0	0.0	0.0	-0.8497508943579525	0.0	-0.0	-0.0	0.0	0.0	-0.43354277724058166	0.0	-0.0	-45800.20252961171	0.0	0.0	-246.13556223739158	-2166.9924909310403
780000	-50674.24388726623	-4586.72602725843	-46087.5178600078	50.50394763037514	1964.4166003148302	1522.5365220509238	91.4588903446884	119.87008513823774	154.76374458980754	200.7878628921916	120.72836623808402	316.64642703258176	120.11337754708063	48.688323452494906	45.831499021703394	15.3643343524517	63.0	29.0	40.0	28.0	93.0	3.0	57.0	39.0	25.0	7.0	8.534045047698914	0.4478853281008841	0.0030428960941166366	0.01977553679987297	0.00304289609411664	0.019775536799872973	2.0	0.48013496750418944	0.0	0.0	0.0	-0.7165848843387885	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-45839.85631535479	0.0	0.0	-247.66154465301378	-2169.654429857166
800000	-50653.04917413616	-4571.655516982217	-46081.393657153945	50.715971328609356	1964.2045766165961	1495.4832888855212	112.47917603102651	90.81133663929533	145.5032562687817	218.462446956763	119.7051076138715	68.50073949550634	88.34855751981289	45.873660367150755	41.31534718378135	11.740790882836349	69.0	22.0	50.0	26.0	96.0	4.0	41.0	41.0	28.0	7.0	8.576113880002962	0.4353245733345631	0.0031192873027550876	0.018029996172324425	0.003119287302755085	0.01802999617232441	2.0	0.43323849298114875	0.0	0.0	0.0	-0.9233702285017438	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-45828.90504045834	0.0	0.0	-252.4886166956083	-2159.0810009178645
820000	-50632.530245762166	-4567.628871601404	-46064.90137416076	48.56165106052879	1966.3588968846766	1486.2904197798457	100.92813445931989	123.74746210435934	158.52701315997766	265.528020600002	130.41485094196005	321.8338753141536	122.66399457362805	38.395268233632734	36.17988927698478	6.553135776283891	72.0	34.0	35.0	25.0	91.0	2.0	47.0	54.0	17.0	7.0	8.500237603222832	0.4447406131323815	0.0031104458305276374	0.014285283744442892	0.00311044583052764	0.014285283744442892	3.0	0.5643314280762438	-0.0	-0.0	-0.0	-0.7822283086318281	0.0	-0.0	-0.0	0.0	-0.0	-0.6319316921885574	0.0	-0.0	-45815.45072351853	0.0	0.0	-249.45065064223076	-2155.845921757315
840000	-50684.24896741891	-4568.83387938116	-46115.41508803775	51.809543553042474	1963.111004392163	1495.1820249752616	115.44363331325663	110.5133560801672	190.33170374143907	187.36763693097015	109.35294484928033	235.64388294482916	122.54389127088375	46.77710054167361	48.989868537740385	9.591761883173257	67.0	43.0	31.0	23.0	89.0	7.0	46.0	63.0	12.0	3.0	9.036907224734906	0.44856992681235036	0.0030636616349117986	0.014586435696745684	0.0030636616349117955	0.014586435696745673	2.0	0.4208901192347546	-0.0	0.0	-0.0	-0.7096835498826305	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-45856.717762653134	0.0	0.0	-258.6973253846146	-2160.3114708378266
860000	-50701.560836463716	-4599.622378700229	-46101.938457763485	48.628138211167915	1966.2924097340376	1481.2448951314148	130.02383258398797	96.94605261569299	150.4381520824433	201.21824041423972	135.16555489817452	181.22228506266768	88.31763882413453	37.527026495201945	53.70986163425567	17.179056209972707	84.0	37.0	27.0	27.0	78.0	19.0	52.0	53.0	1.0	6.0	8.571748601015884	0.45101854927444585	0.0031195008560429985	0.02729823542536747	0.003119500856043	0.027298235425367492	2.0	0.3708379486718855	-0.0	0.0	-0.0	-1.2232266828095189	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-45857.55804088745	0.0	0.0	-244.38041687603499	-2164.6130755577733
880000	-50629.331929208536	-4580.3625992556435	-46048.969329952895	48.330417666125996	1966.5901302790794	1481.1615786594173	102.4412524305128	134.43672639699383	157.69682589080867	217.11688068903644	105.64262771128307	138.47696094426738	122.51847897306227	34.18218970399207	41.94546883996948	11.170452135934283	92.0	43.0	27.0	19.0	81.0	3.0	57.0	43.0	14.0	5.0	9.082216705796423	0.4231309139734341	0.0030556574065305226	0.020745732716197233	0.003055657406530517	0.0207457327161972	2.0	0.2578228673375036	0.0	-0.0	-0.0	-1.0181871329419792	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-45799.42484973589	0.0	0.0	-249.54448021700208	-2164.5355308096696
900000	-50617.22295545156	-4565.828267336991	-46051.39468811457	48.07945139326766	1966.8410965519379	1466.8298085608196	104.90538112673178	134.90005394558236	174.58049038140788	213.8135555321228	105.31423501452599	157.2397564130684	145.38781703468402	45.80859687276224	36.573440761519386	5.065498025224813	85.0	42.0	33.0	5.0	77.0	31.0	45.0	38.0	23.0	5.0	8.632386861982914	0.4427729110387678	0.003041865345066854	0.016516400972230706	0.0030418653450668596	0.016516400972230713	2.0	0.3475559130498748	0.0	-0.0	0.0	-1.0624877131207782	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-45798.49754810412	0.0	0.0	-252.89714001045007	-2154.4395074981594
920000	-50617.39690131786	-4561.026167861804	-46056.37073345605	47.55055622691918	1967.3699917182864	1451.588279216162	105.15685089861591	146.5875074628706	203.1257302689993	48.5642402282171	91.88548727708911	276.5855842957559	101.87560332078993	45.72650405032304	24.94229246416657	20.963862720914733	91.0	53.0	31.0	5.0	71.0	27.0	35.0	45.0	24.0	2.0	8.45277087088705	0.4386641006658349	0.003238904259630063	0.013609103165375967	0.003238904259630063	0.01360910316537598	2.0	0.4787884214816218	-0.0	-0.0	0.0	-0.6725203127988448	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-45798.117249386356	0.0	0.0	-258.25348406969596	-2153.1335108421295
940000	-50671.81490588347	-4557.088186976795	-46114.72671890667	48.56786031028403	1966.3526876349215	1439.3491556122012	129.64420719126295	140.74069550105727	123.50691037508935	174.95280226714044	103.73560256165685	214.88324476461915	88.97500166049156	44.467705654367506	25.128499798042274	10.820600010746777	97.0	64.0	26.0	3.0	63.0	23.0	43.0	39.0	18.0	8.0	8.931380491389714	0.4355115510520964	0.003099262587884287	0.020935024272234672	0.0030992625878842823	0.020935024272234645	1.0	0.0	-0.0	0.0	-0.0	-1.114315961660072	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-45855.83177977624	0.0	0.0	-258.89493913042656	-2146.0725563235787
960000	-50596.50438476934	-4546.854027740742	-46049.65035702859	47.80382148473382	1967.1167264604717	1432.189190274083	107.90741053435649	149.7531354482902	144.34428390203317	104.0749452391139	123.69396457175995	113.26145010984806	102.282697630443	41.988759085686596	34.09768396607552	5.353711699981352	100.0	53.0	25.0	6.0	64.0	29.0	46.0	36.0	19.0	6.0	8.72533023077512	0.45748954723960944	0.0030856256128551766	0.01641257720048034	0.003085625612855176	0.016412577200480335	2.0	0.3319674945754998	0.0	-0.0	-0.0	-1.026234102293585	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-45793.670639552394	0.0	0.0	-255.9797174762012	-2136.8512277060427
980000	-50617.27516352993	-4541.880087357151	-46075.395076172776	46.59667637226251	1968.323871572943	1413.842709720534	101.56384715397223	183.2344722067567	112.2768017993262	130.8118321565109	109.53219069170542	144.8641699004818	94.7917485575652	34.52559590533315	27.914722494943803	2.187242341105386	104.0	66.0	14.0	1.0	58.0	39.0	40.0	30.0	31.0	1.0	8.599150099677408	0.45187693329841744	0.0032884032990697734	0.016695705872475975	0.003288403299069776	0.016695705872475985	2.0	0.5511987335057372	0.0	0.0	0.6863821154760179	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-45817.58175897776	0.0	0.0	-257.81331719502055	-2132.306117834755
1000000	-50584.45889920055	-4535.52289471963	-46048.93600448092	46.366531788178456	1968.554016157027	1400.3722410198432	102.13988501872754	136.94796699056175	133.98890470588006	283.6184887112754	129.39638182290759	130.88425045762173	72.79318920343614	38.151857475927336	30.12389790609251	3.5124334606305005	125.0	70.0	10.0	3.0	44.0	47.0	22.0	34.0	24.0	5.0	8.532644126834372	0.45781305316959986	0.003272692139662518	0.01878905243524495	0.003272692139662513	0.01878905243524493	1.0	0.6464240018330799	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-45785.40429226229	0.0	0.0	-263.53171221863056	-2126.462575977388
1020000	-50592.861142524234	-4531.627458064036	-46061.233684460196	47.518351943287314	1967.4021960019181	1387.0103957366298	109.38440264829285	151.33696982454885	43.522784681654635	95.02476719553273	133.29945350955546	130.5658133846107	53.69725549715772	59.12765867584478	34.51510302395106	22.153880221052344	130.0	78.0	5.0	9.0	51.0	47.0	1.0	31.0	19.0	13.0	8.081610486923283	0.4451497966293903	0.0032494544970758867	0.017794486217077677	0.0032494544970758823	0.017794486217077684	2.0	0.0	0.0	-0.0	-0.0	-1.197601962897359	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.7857534751949175	0.0	-45803.215689885576	0.0	0.0	-258.0179945746222	-2122.7777697381453
1040000	-50632.20902272395	-4533.189401763782	-46099.01962096017	48.244165707577196	1966.6763822376283	1379.4667768895745	99.28669674117761	131.8028992615846	134.08703442266304	87.98725795232083	90.67125468734092	120.13166996388308	109.43163299738097	34.501715350157106	20.40121788530969	20.164680365038972	128.0	72.0	8.0	29.0	49.0	23.0	5.0	41.0	12.0	17.0	8.442403770633893	0.4320598689132215	0.0033586249817720245	0.018127838498275227	0.003358624981772015	0.018127838498275203	3.0	0.5937646197911853	0.0	-0.0	-0.0	-0.7216154810487454	-0.0	0.0	0.0	0.0	0.0	-0.3715975435599276	-0.0	-0.0	-45850.95551309854	0.0	0.0	-248.06410786162948	-2118.77139009448
1060000	-50610.73918474048	-4528.039604896756	-46082.69957984372	46.940613710421374	1967.9799342347842	1374.4447825695322	111.91519967217337	130.41076485480258	77.39052157424707	93.5987443450482	134.69302677208555	65.19296564464136	31.748596761584057	29.68519349862069	24.367487328602003	15.599720231682813	119.0	81.0	19.0	16.0	63.0	25.0	1.0	36.0	12.0	12.0	8.512290622267603	0.45797812708402186	0.003326622940773491	0.01818644827558553	0.0033266229407734925	0.018186448275585514	2.0	0.3318297406795372	0.0	-0.0	-0.0	-1.0754336060344576	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-45828.09417519987	0.0	0.0	-254.60540464385144	-2118.960563278829
1080000	-50599.58008751552	-4519.604722690664	-46079.97536482485	46.70693924169156	1968.213608703514	1380.5439974772391	106.83735900682568	151.6484658358082	140.92478855974667	58.13397882451752	125.39914701576065	104.54498825723206	24.47276525066011	31.80517656013302	6.2882536212032045	14.756409381522197	117.0	70.0	20.0	25.0	65.0	21.0	21.0	41.0	2.0	2.0	8.794366610244523	0.41302907011815887	0.0032190924560929848	0.01841171990499821	0.0032190924560929883	0.01841171990499823	2.0	0.33722937391952873	-0.0	0.0	-0.0	-0.8435426654449301	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-45825.9004728438	0.0	0.0	-254.07489198105276	-2113.4140070983567
1100000	-50603.39209490089	-4517.281442720225	-46086.110652180665	46.74789430861664	1968.1726536365888	1360.3425320774531	102.22575695263004	138.33280111771364	117.32999705146482	49.23029050663237	132.0172411137144	128.61327678992456	35.891764018338016	39.00264984271312	30.411390914113056	10.197713586159631	117.0	71.0	25.0	27.0	71.0	11.0	16.0	35.0	4.0	7.0	9.029772140547461	0.4405289308573465	0.003351912886797268	0.020247277021436777	0.003351912886797262	0.020247277021436746	2.0	0.0	0.0	0.0	0.4839474841464358	-1.0304145844093286	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-45830.78775499089	0.0	0.0	-255.3228971897789	-2105.623680561544
1120000	-50579.58261524401	-4510.960274545976	-46068.622340698035	46.394927427949725	1968.5256205172557	1344.896092401701	106.24874892484787	111.2393261424035	112.83779018034487	99.71886048084238	108.25126310133028	26.68958523807999	17.6001971750082	46.14171864421815	22.115451005747794	3.7366864917943396	129.0	65.0	17.0	16.0	91.0	18.0	4.0	35.0	5.0	4.0	8.973029692140313	0.4256341737854263	0.0032281796241429815	0.02193617701300566	0.0032281796241429863	0.021936177013005664	2.0	0.46248454142007	0.0	-0.0	-0.0	-0.7546338943694416	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-45817.41451106058	0.0	0.0	-251.2078296374518	-2099.163089842354
1140000	-50584.877775189205	-4515.050185208902	-46069.827589980305	46.50057790072258	1968.4199700444829	1365.2256353730354	103.408845684116	124.91425961805419	62.34834656014461	106.60604672010827	104.11352642106124	27.485606501118724	58.23911422111466	39.39899699301059	26.432118577290158	20.05640105906747	132.0	68.0	13.0	10.0	93.0	15.0	1.0	21.0	22.0	9.0	8.957106126355429	0.43625663767613526	0.0031995510927617507	0.019072932821118105	0.003199551092761743	0.019072932821118063	2.0	0.4548063559406594	-0.0	0.0	0.0	-0.8278957279337407	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-45816.69777914572	0.0	0.0	-253.12981083459087	-2107.03186098612
1160000	-50571.95247823969	-4517.193911243099	-46054.75856699659	45.36301490347023	1969.5575330417353	1348.2995609381255	97.57933737846871	151.27059791954713	83.05977485227422	83.27813235128114	122.76515159164013	37.529161811258874	12.78164792240944	17.015992315174834	22.3495113448625	1.6768281911210854	129.0	69.0	20.0	13.0	97.0	5.0	3.0	32.0	14.0	2.0	8.589760412483443	0.41640357038708503	0.0032862466587157725	0.02296306434329984	0.003286246658715773	0.02296306434329984	1.0	0.0	0.0	-0.0	-0.0	-1.2369628110974151	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-45796.35837624688	0.0	0.0	-258.4001907497158	-2106.2129026515654
1180000	-50571.56840127877	-4509.225190698406	-46062.34321058036	46.302075319291475	1968.618472625914	1354.3296236562514	111.19936674058754	127.19158860098203	74.21962598618678	270.20925303642696	111.825586031128	11.75338514604915	15.932543885277989	28.274974166115857	16.00599242040112	9.794968349434251	132.0	65.0	20.0	7.0	97.0	14.0	3.0	33.0	6.0	7.0	9.133482433831258	0.46177360671602796	0.003480177690156877	0.01994338756278617	0.0034801776901568714	0.019943387562786193	2.0	-0.0	-0.0	-0.0	0.0	-1.3668835806293715	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.6183872786825764	-0.0	-45805.239067844246	0.0	0.0	-257.10414273610945	-2095.5524064070933
1200000	-50593.56954485467	-4498.263484784734	-46095.30606006993	47.470285612246684	1967.4502623329588	1359.9245594899226	93.36056105495138	121.91115160839796	72.89407552899925	122.47798293002529	93.72690703815157	91.61516462591213	17.05551042155019	29.08109827437199	30.678223427802426	10.010242242905896	134.0	66.0	12.0	8.0	88.0	16.0	16.0	28.0	12.0	4.0	8.847300211894344	0.4328118630568063	0.0033348506706056486	0.014830626912123246	0.003334850670605652	0.014830626912123248	2.0	-0.0	-0.0	-0.0	-0.0	-1.4982654484993612	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.6763578115686404	0.0	-45834.504357951024	0.0	0.0	-260.8017021189102	-2098.842481750843
1220000	-50621.98006873135	-4527.13318384384	-46094.846884887505	45.8872785780271	1969.0332693671785	1377.1630729178712	112.90128904681463	135.39895637017187	98.2590247989138	97.95902439114133	104.41632131293684	86.04285838934945	74.75457675947445	28.43359494151007	35.115292203828126	6.603065065834785	131.0	71.0	4.0	3.0	83.0	24.0	10.0	31.0	21.0	6.0	9.167386776008215	0.4201002565954415	0.003180961651808461	0.018831384731121024	0.003180961651808464	0.018831384731121066	2.0	0.35479663010213847	0.0	0.0	0.0	-0.6609648795057329	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-45840.92929445369	0.0	0.0	-253.9175904338188	-2111.9049456327584
1240000	-50604.20471755455	-4519.296453823891	-46084.908263730664	47.680402234282525	1967.240145710923	1363.1523199032201	92.34963757728069	174.33981737788352	34.564405138603995	64.63724483715777	95.31931300146384	124.73969354555986	55.904261611643754	45.14713918697547	24.123978799281158	12.02912517573106	128.0	60.0	5.0	16.0	82.0	22.0	6.0	41.0	20.0	4.0	8.531666773827398	0.4421307114910806	0.0032312782066212893	0.018251678250734763	0.0032312782066212854	0.018251678250734725	2.0	-0.0	-0.0	-0.0	0.0	-1.4761975605767108	-0.0	0.0	0.0	0.0	0.0	-0.0	0.7189658683864213	0.0	-45829.62884063799	0.0	0.0	-255.27942309267436	-2103.8683760923764
1260000	-50584.93424277456	-4515.22146249968	-46069.71278027488	46.893785657164976	1968.0267622880406	1353.11253087741	91.12178514489453	185.64318509615052	68.38147262176952	142.19075015142798	126.67301794622409	96.36376279258256	89.5243117226896	40.36569661461607	17.898854245836578	14.32702502743709	130.0	63.0	8.0	2.0	83.0	20.0	19.0	37.0	10.0	12.0	8.608204184912994	0.4278903934744371	0.00330594181085196	0.016161833280527765	0.003305941810851953	0.016161833280527723	3.0	-0.0	-0.0	-0.0	1.2573411713905982	-1.309948438490016	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.4259393380483607	0.0	-45816.58082507213	0.0	0.0	-253.13195520274866	-2105.432793025592
1280000	-50569.855297693706	-4511.289245614019	-46058.56605207969	45.10018996055164	1969.8203579846538	1345.346849512158	105.83811920593861	161.7451296417803	97.0839460341172	87.33919971335979	91.41012572661671	76.6381077575377	32.91185967488231	38.93529001058869	14.541423034146968	9.490720871241365	131.0	77.0	9.0	4.0	70.0	33.0	13.0	36.0	5.0	6.0	8.661356647407343	0.4871696047031785	0.0034350089138091853	0.01577115832140723	0.003435008913809192	0.015771158321407255	3.0	-0.0	0.0	-0.0	1.0033280685415464	-1.1413477854816718	0.0	0.0	-0.0	0.0	-0.0	0.0	0.3965244367617451	-0.0	-45801.38429844572	0.0	0.0	-257.18175363396443	-2104.2202647272857
1300000	-50569.405497382315	-4505.872553204275	-46063.53294417804	46.150230863176574	1968.770317082029	1356.2898967357369	97.28816573575719	147.39881696100286	33.13867197875325	107.57889473156277	99.02656754556126	91.79951455199993	11.951486058707724	29.68507916561466	12.811993681856618	6.561113738312879	129.0	69.0	5.0	2.0	72.0	44.0	13.0	45.0	1.0	4.0	8.29934515631649	0.4351528709056059	0.003372413846823926	0.01703184440671882	0.0033724138468239264	0.01703184440671881	2.0	0.0	-0.0	0.0	0.0	-1.5838641117612702	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.8384754055175376	0.0	-45804.28898667508	0.0	0.0	-259.24395750296355	-2098.2279286066755
1320000	-50558.27410613502	-4514.289609755593	-46043.984496379424	46.408256905134216	1968.5122910400712	1364.0384560617895	94.67175347474131	151.32093410921513	22.381463123135074	31.408477766308483	124.93028723306848	99.88297571879446	41.81196860201735	19.64909307488774	15.891088869586964	7.8895378172150545	135.0	64.0	2.0	9.0	69.0	44.0	16.0	39.0	4.0	2.0	8.300908445753677	0.43165096427051397	0.003219190080380734	0.015672789995047422	0.00321919008038074	0.01567278999504746	2.0	0.3994660797464363	0.0	0.0	-0.0	-0.6233648816441874	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-45785.45610472627	0.0	0.0	-258.52839165315453	-2111.409295813534
1340000	-50549.17855702475	-4497.891305817997	-46051.287251206755	46.998847196333074	1967.9217007488724	1322.48037767278	93.05029246683804	165.79089072923924	204.9862018458439	87.62057693636596	104.67327396151374	105.29596431199596	34.67582227195856	27.589432143626148	13.680908784125144	3.8500452355598647	131.0	54.0	10.0	11.0	76.0	41.0	20.0	36.0	3.0	2.0	8.994789126186513	0.45102764064807405	0.003421511717091593	0.021470329543216187	0.003421511717091591	0.021470329543216156	2.0	0.58914323199463	0.0	-0.0	0.0	-0.7544257027061975	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-45796.382695828266	0.0	0.0	-254.90455537848936	-2085.8659226234845
1360000	-50556.39259858338	-4506.244288807821	-46050.148309775555	46.77474866658476	1968.1457992786206	1326.4690802926007	96.59054148548965	128.99345397763827	69.4418002867693	94.7967935805787	91.4583128315378	86.00480266968788	24.711680554073737	26.01290978110826	56.919946635171634	18.2023885235551	130.0	66.0	9.0	10.0	80.0	32.0	7.0	40.0	6.0	4.0	8.811365476789152	0.45775924569595033	0.0033797074374805284	0.021693571806910204	0.003379707437480533	0.021693571806910193	2.0	0.3564559089112296	0.0	0.0	0.0	-0.9342961626025699	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-45795.181663133335	0.0	0.0	-254.96664664222342	-2092.835406511261
1380000	-50579.41233134174	-4508.561695167464	-46070.85063617427	44.790316098996065	1970.1302318462094	1340.8669877990249	98.29377080545872	136.70189862880042	59.63642321723129	69.91478678243047	102.4404630036278	99.91824325305805	26.202013775837578	35.404125996101364	18.35885817248501	11.283146304147435	137.0	63.0	12.0	4.0	62.0	50.0	7.0	39.0	5.0	5.0	8.529465288982742	0.4243496407566861	0.003281856359272223	0.019631117112533104	0.0032818563592722275	0.019631117112533118	3.0	0.34627583672964396	0.0	-0.0	-0.0	-0.6064675170511421	-0.0	0.0	0.0	0.0	-0.7310194643000866	0.0	-0.0	0.0	-45815.051696142255	0.0	0.0	-255.79894003201258	-2098.706180460643
